,index,Customer ID,Gender,Age,Income (USD/Month),Transaction ID,Payment_Mode
14178,218853,14641,Male,26,23084,10335515,Card
14179,218856,14642,Female,28,9813,10075170,Card
14180,218858,14643,Male,25,2978,10151251,Cash
14181,218860,14644,Male,49,22318,10084598,Cash
14182,218863,14645,Female,31,18096,10384226,Cash
14183,218864,14646,Female,38,4228,10408673,Cash
14184,218867,14647,Female,43,18822,10186933,Card
14185,218871,14648,Male,37,8670,10201945,Card
14186,218874,14649,Female,35,11523,10056254,Cash
14187,218877,14650,Female,30,8010,10208284,Cash
14188,218879,14651,Female,42,11711,10420832,Cash
14189,218882,14652,Male,64,20732,10154208,Cash
14190,218883,14653,Male,28,16534,10177114,Card
14191,218889,14654,Female,25,14460,10434016,Card
14192,218890,14655,Female,24,20964,10119684,Card
14193,218891,14656,Male,22,8534,10358366,Card
14194,218895,14657,Female,61,15879,10186929,Card
14195,218899,14658,Female,34,15257,10382011,Card
14196,218903,14659,Male,28,19514,10226544,Cash
14197,218905,14660,Female,48,3832,10085738,Cash
14198,218907,14661,Female,26,31215,10384260,Card
14199,218908,14662,Male,23,22659,10110126,Card
14200,218912,14663,Female,21,3374,10327021,Cash
14201,218916,14664,Female,52,26874,10070271,Card
14202,218918,14666,Female,38,23430,10240455,Card
14203,218919,14667,Male,38,17938,10044690,Cash
14204,218923,14668,Female,41,34446,10035753,Card
14205,218925,14669,Female,34,23686,10225225,Card
14206,218928,14670,Female,56,23389,10018111,Cash
14207,218934,14671,Female,29,19325,10265717,Cash
14208,218935,14672,Male,44,17931,10352816,Cash
14209,218937,14673,Female,29,11072,10392913,Card
14210,218942,14674,Male,28,16760,10355561,Cash
14211,218946,14675,Male,34,16023,10331684,Cash
14212,218951,14676,Female,39,4164,10330801,Card
14213,218954,14677,Female,37,8592,10036563,Card
14214,218957,14678,Male,45,20710,10075159,Cash
14215,218963,14679,Female,58,3214,10425181,Card
14216,218966,14680,Female,21,10535,10262793,Cash
14217,218967,14681,Female,46,2603,10262784,Cash
14218,218968,14682,Male,58,23781,10315424,Card
14219,218970,14683,Female,61,15991,10309218,Card
14220,218977,14684,Female,23,24702,10051302,Cash
14221,218981,14685,Male,51,3675,10127750,Card
14222,218984,14686,Male,31,21674,10274414,Cash
14223,218987,14687,Female,40,12959,10050003,Card
14224,218991,14688,Male,33,8274,10040209,Cash
14225,218993,14689,Female,36,34746,10108800,Cash
14226,218997,14690,Male,24,16568,10117263,Cash
14227,218998,14691,Female,18,12853,10110098,Card
14228,218999,14692,Female,57,5406,10121075,Card
14229,219001,14693,Male,19,25054,10034382,Cash
14230,219003,14694,Male,39,16566,10244503,Cash
14231,219004,14695,Female,48,24448,10205157,Cash
14232,219006,14696,Female,63,16521,10434007,Cash
14233,219011,14697,Female,48,13886,10085761,Card
14234,219013,14698,Male,19,18658,10342702,Cash
14235,219014,14699,Male,33,15487,10214695,Card
14236,219016,14700,Female,33,17051,10370438,Cash
14237,219020,14701,Female,20,20626,10276182,Cash
14238,219021,14702,Male,25,5441,10291223,Card
14239,219023,14703,Female,54,23092,10131175,Cash
14240,219026,14704,Male,23,6973,10008836,Cash
14241,219029,14705,Male,30,2547,10160045,Cash
14242,219031,14706,Female,20,10327,10381994,Card
14243,219032,14707,Female,23,13815,10274402,Cash
14244,219035,14708,Female,49,15391,10019962,Card
14245,219036,14710,Male,33,4612,10230240,Cash
14246,219040,14711,Male,33,10124,10123652,Cash
14247,219044,14712,Male,43,19278,10323946,Cash
14248,219050,14713,Male,33,33590,10085748,Cash
14249,219056,14714,Male,37,9258,10106540,Card
14250,219060,14715,Female,21,10652,10274413,Card
14251,219065,14716,Female,31,4677,10127754,Card
14252,219068,14717,Female,57,15480,10092412,Card
14253,219070,14718,Male,26,9811,10222796,Card
14254,219072,14719,Female,20,14147,10267166,Cash
14255,219075,14721,Female,20,23455,10234093,Card
14256,219077,14722,Male,35,6314,10110118,Card
14257,219078,14723,Male,25,15137,10099403,Card
14258,219083,14724,Male,28,22189,10113606,Card
14259,219089,14725,Male,35,15635,10326191,Card
14260,219092,14726,Female,59,34633,10262782,Cash
14261,219093,14727,Male,36,15948,10408661,Card
14262,219098,14728,Male,30,10032,10378496,Cash
14263,219102,14729,Male,61,7058,10238058,Cash
14264,219103,14730,Male,27,12407,10211646,Card
14265,219109,14731,Male,26,17447,10252723,Card
14266,219112,14732,Male,39,15662,10226538,Card
14267,219118,14733,Male,31,3840,10365366,Card
14268,219121,14734,Male,27,24690,10041022,Cash
14269,219123,14735,Male,24,4530,10274422,Card
14270,219128,14736,Male,47,9116,10274392,Card
14271,219130,14737,Male,39,12202,10408652,Card
14272,219133,14739,Male,46,7912,10117261,Cash
14273,219134,14740,Female,32,29123,10294997,Card
14274,219135,14741,Male,23,4343,10429720,Cash
14275,219142,14742,Female,27,28130,10279289,Card
14276,219147,14743,Female,56,16039,10375096,Cash
14277,219152,14744,Male,63,23004,10291209,Cash
14278,219155,14745,Female,34,24657,10171396,Cash
14279,219157,14746,Female,30,18582,10050009,Card
14280,219161,14747,Female,26,12357,10318322,Card
14281,219162,14748,Male,30,15956,10323945,Cash
14282,219164,14749,Female,28,11875,10214713,Cash
14283,219167,14750,Male,21,31919,10411278,Card
14284,219171,14751,Male,31,14132,10198947,Card
14285,219172,14752,Male,35,9956,10020564,Card
14286,219174,14753,Male,33,28701,10206278,Card
14287,219177,14755,Male,49,15419,10399063,Card
14288,219182,14756,Male,20,19036,10248488,Cash
14289,219183,14757,Female,40,6489,10240464,Cash
14290,219185,14758,Female,39,33469,10314050,Cash
14291,219190,14759,Male,40,21164,10208249,Cash
14292,219194,14760,Female,61,4742,10022494,Card
14293,219197,14761,Male,43,8480,10328470,Card
14294,219199,14762,Male,19,5875,10411248,Cash
14295,219200,14763,Male,30,12615,10064935,Card
14296,219202,14764,Female,54,10653,10342700,Cash
14297,219205,14765,Male,36,5092,10087652,Card
14298,219209,14766,Male,21,22872,10095963,Cash
14299,219210,14767,Male,38,18094,10005884,Card
14300,219213,14769,Male,60,22246,10141081,Card
14301,219219,14770,Female,38,23691,10238047,Cash
14302,219220,14771,Male,23,20602,10149208,Card
14303,219224,14772,Female,48,32108,10119677,Cash
14304,219227,14773,Male,22,21096,10319735,Card
14305,219228,14774,Male,23,21036,10166839,Card
14306,219233,14775,Male,19,4665,10265741,Card
14307,219234,14776,Male,64,13686,10353802,Cash
14308,219235,14777,Female,44,20165,10176185,Card
14309,219236,14778,Female,28,29939,10420838,Cash
14310,219238,14779,Female,58,16050,10353789,Card
14311,219239,14780,Male,39,11828,10081364,Card
14312,219246,14781,Female,42,21587,10110101,Card
14313,219247,14782,Male,28,5468,10142989,Card
14314,219249,14783,Female,26,13659,10178823,Card
14315,219251,14784,Female,18,15973,10084593,Cash
14316,219255,14785,Female,30,7965,10249918,Card
14317,219259,14786,Female,24,2400,10367323,Card
14318,219263,14787,Male,24,4077,10113628,Card
14319,219265,14788,Female,22,12735,10212726,Cash
14320,219269,14789,Female,18,28169,10132314,Cash
14321,219272,14790,Male,38,13590,10403117,Card
14322,219275,14793,Male,39,18460,10034391,Card
14323,219276,14794,Female,28,15617,10307141,Cash
14324,219280,14795,Male,31,16371,10219192,Card
14325,219281,14796,Female,28,15982,10031493,Cash
14326,219284,14797,Male,19,5522,10351077,Cash
14327,219289,14799,Female,27,7583,10071970,Cash
14328,219293,14800,Male,65,8838,10232684,Card
14329,219297,14801,Male,41,18321,10002568,Card
14330,219299,14802,Male,24,2779,10295002,Cash
14331,219302,14803,Female,26,32325,10168961,Card
14332,219304,14804,Male,18,8285,10342711,Cash
14333,219306,14805,Male,40,6731,10346012,Card
14334,219307,14807,Male,26,10530,10242067,Cash
14335,219308,14808,Male,21,4371,10330817,Card
14336,219310,14809,Male,30,22746,10163013,Cash
14337,219314,14810,Female,34,10150,10330807,Cash
14338,219316,14811,Male,57,20331,10169791,Card
14339,219322,14812,Female,18,16693,10271233,Cash
14340,219325,14813,Male,22,10366,10183661,Card
14341,219329,14814,Male,53,3075,10416982,Card
14342,219333,14815,Male,35,21327,10132317,Card
14343,219335,14816,Female,18,5748,10058861,Cash
14344,219337,14817,Male,21,19800,10340318,Card
14345,219343,14818,Male,21,34776,10411254,Card
14346,219344,14819,Female,33,12811,10018746,Cash
14347,219346,14820,Male,36,23456,10064918,Card
14348,219347,14821,Female,38,23023,10147101,Cash
14349,219351,14822,Female,48,5644,10276211,Cash
14350,219354,14823,Female,35,19288,10044698,Card
14351,219356,14824,Male,57,18501,10106523,Card
14352,219358,14825,Female,42,22711,10380684,Card
14353,219360,14826,Male,28,28078,10003103,Card
14354,219366,14827,Female,27,16258,10258510,Card
14355,219368,14828,Female,25,10645,10384252,Card
14356,219373,14829,Male,52,17647,10385588,Card
14357,219375,14830,Female,33,12191,10106553,Cash
14358,219378,14831,Male,23,24567,10121048,Card
14359,219382,14832,Female,23,33937,10125107,Cash
14360,219387,14833,Female,29,7030,10177120,Cash
14361,219391,14834,Male,48,5949,10166845,Cash
14362,219395,14835,Male,28,6222,10416959,Card
14363,219397,14836,Female,53,8001,10178822,Cash
14364,219402,14837,Male,41,15791,10361254,Cash
14365,219404,14838,Female,29,18106,10117292,Card
14366,219405,14839,Male,20,8217,10423580,Card
14367,219410,14840,Male,25,7283,10240480,Card
14368,219411,14841,Male,25,15048,10054604,Card
14369,219413,14842,Female,26,2775,10343603,Card
14370,219414,14843,Male,32,19630,10305161,Card
14371,219415,14844,Male,39,29121,10201940,Card
14372,219420,14845,Male,53,6079,10267165,Card
14373,219424,14846,Female,20,8771,10164581,Cash
14374,219427,14847,Female,46,11605,10071965,Card
14375,219430,14848,Male,32,13468,10084606,Cash
14376,219434,14849,Female,24,4483,10389160,Card
14377,219437,14850,Male,39,14563,10399074,Card
14378,219441,14851,Female,23,6882,10095969,Cash
14379,219442,14852,Female,36,24136,10362397,Card
14380,219446,14853,Male,40,14740,10191097,Cash
14381,219451,14854,Male,21,7426,10019959,Card
14382,219453,14855,Female,57,22003,10252728,Card
14383,219454,14856,Female,30,21826,10311244,Card
14384,219455,14857,Female,18,22107,10160838,Card
14385,219456,14858,Male,23,11739,10172269,Card
14386,219457,14859,Male,53,25174,10036575,Card
14387,219459,14861,Female,30,20091,10018744,Cash
14388,219462,14862,Female,38,19088,10063924,Card
14389,219463,14863,Female,45,13601,10267131,Cash
14390,219464,14864,Female,39,16071,10052195,Card
14391,219465,14865,Female,21,14203,10221371,Cash
14392,219470,14866,Male,49,5051,10291210,Card
14393,219474,14867,Male,63,18566,10317615,Cash
14394,219475,14868,Female,59,23890,10226528,Card
14395,219478,14869,Male,64,2148,10389176,Cash
14396,219482,14870,Female,34,30650,10280956,Card
14397,219484,14872,Male,22,33873,10131203,Cash
14398,219488,14873,Male,59,14155,10211657,Card
14399,219491,14874,Female,20,32461,10076274,Cash
14400,219492,14875,Male,22,8290,10377194,Cash
14401,219497,14876,Female,50,7955,10439817,Card
14402,219501,14877,Female,29,15369,10076258,Card
14403,219502,14878,Female,20,6464,10330810,Card
14404,219505,14879,Male,31,10751,10389166,Cash
14405,219506,14880,Male,23,17612,10377229,Cash
14406,219507,14881,Male,25,22143,10338808,Cash
14407,219508,14882,Female,46,23071,10230233,Card
14408,219512,14883,Female,31,12657,10420839,Cash
14409,219513,14884,Female,39,3486,10261223,Card
14410,219514,14886,Male,21,16799,10123647,Card
14411,219518,14887,Female,18,25945,10222806,Card
14412,219519,14888,Female,33,23338,10432674,Card
14413,219525,14889,Female,20,17158,10136761,Card
14414,219526,14890,Female,31,13265,10021809,Cash
14415,219528,14891,Female,39,12244,10303214,Card
14416,219531,14892,Male,35,22165,10001250,Card
14417,219536,14893,Male,26,14901,10385564,Card
14418,219541,14894,Female,26,3449,10140091,Cash
14419,219544,14895,Female,33,9288,10359363,Cash
14420,219545,14896,Female,27,5688,10054597,Card
14421,219548,14897,Male,54,22695,10395262,Card
14422,219551,14898,Male,18,9990,10378487,Cash
14423,219555,14899,Male,39,2904,10211642,Cash
14424,219558,14900,Female,22,4526,10400569,Cash
14425,219559,14901,Male,51,24597,10191968,Card
14426,219562,14902,Male,40,21305,10215947,Card
14427,219564,14903,Female,35,17245,10078142,Card
14428,219569,14904,Male,51,17694,10091080,Card
14429,219573,14905,Female,33,17999,10261236,Cash
14430,219574,14906,Female,26,9250,10415487,Card
14431,219578,14907,Female,43,24527,10423556,Card
14432,219580,14908,Female,63,17636,10249951,Card
14433,219582,14909,Female,23,9829,10428076,Card
14434,219586,14910,Male,27,7783,10181155,Card
14435,219587,14911,Female,51,24717,10191979,Cash
14436,219591,14912,Female,58,7964,10022485,Cash
14437,219592,14913,Female,22,23666,10145022,Card
14438,219595,14914,Female,23,3993,10419352,Card
14439,219599,14915,Male,37,20436,10121050,Cash
14440,219601,14916,Female,40,6150,10073112,Card
14441,219605,14917,Male,35,20556,10436335,Card
14442,219607,14918,Female,40,20024,10269693,Card
14443,219609,14919,Male,64,20578,10244508,Cash
14444,219611,14920,Male,28,15186,10361220,Card
14445,219614,14921,Female,20,11775,10267153,Card
14446,219616,14922,Male,19,25611,10205143,Cash
14447,219618,14923,Female,34,7584,10049193,Cash
14448,219622,14924,Female,48,12549,10342694,Card
14449,219625,14925,Male,43,6525,10240456,Cash
14450,219629,14926,Male,30,8689,10244509,Cash
14451,219631,14927,Male,58,31503,10028105,Card
14452,219632,14929,Female,36,19610,10429731,Cash
14453,219635,14930,Female,40,13471,10056246,Card
14454,219637,14931,Female,52,14805,10348399,Cash
14455,219640,14932,Male,50,15010,10112305,Cash
14456,219641,14933,Female,29,21637,10205145,Card
14457,219644,14934,Male,39,10065,10248489,Card
14458,219647,14935,Male,39,12412,10025626,Cash
14459,219651,14937,Male,50,5532,10088955,Card
14460,219655,14939,Female,38,34182,10367298,Card
14461,219659,14940,Male,23,10709,10110123,Card
14462,219664,14941,Male,20,23501,10371722,Cash
14463,219666,14943,Male,36,7043,10221397,Cash
14464,219671,14944,Female,31,32486,10186934,Card
14465,219674,14945,Female,24,18261,10345153,Card
14466,219676,14946,Female,22,11764,10331674,Card
14467,219682,14948,Female,36,21708,10404590,Card
14468,219687,14949,Male,31,20887,10091073,Card
14469,219692,14950,Male,23,3628,10375069,Cash
14470,219693,14951,Female,29,11507,10136756,Card
14471,219697,14953,Female,46,12431,10364306,Card
14472,219698,14954,Female,46,25685,10297542,Cash
14473,219699,14955,Male,62,6294,10389194,Cash
14474,219700,14956,Female,44,8053,10428049,Cash
14475,219702,14957,Male,22,13639,10044703,Card
14476,219706,14958,Female,34,6890,10323936,Cash
14477,219709,14960,Male,27,26591,10240474,Card
14478,219711,14961,Male,24,13099,10236641,Card
14479,219715,14962,Male,21,2463,10132309,Card
14480,219718,14963,Male,39,17410,10221394,Card
14481,219723,14964,Female,29,24040,10057184,Card
14482,219727,14965,Male,37,27835,10182058,Card
14483,219729,14966,Female,42,25585,10160839,Card
14484,219732,14967,Female,31,6751,10375072,Card
14485,219735,14968,Male,44,8804,10335521,Cash
14486,219737,14969,Male,25,3179,10316174,Card
14487,219743,14970,Female,24,32489,10054594,Card
14488,219748,14971,Male,30,15346,10439820,Card
14489,219749,14972,Female,22,12154,10112302,Cash
14490,219751,14973,Male,22,14112,10095951,Card
14491,219752,14974,Male,51,8020,10437570,Cash
14492,219753,14975,Male,19,11273,10038007,Card
14493,219758,14976,Female,27,11949,10396672,Card
14494,219762,14977,Female,33,8751,10257016,Card
14495,219770,14978,Male,37,2418,10232711,Card
14496,219774,14979,Male,39,3414,10353795,Card
14497,219776,14980,Male,37,28321,10079338,Card
14498,219779,14981,Male,23,7177,10132315,Card
14499,219781,14982,Male,27,10670,10147782,Card
14500,219783,14983,Female,21,4655,10078129,Cash
14501,219786,14984,Male,37,11514,10301275,Card
14502,219787,14985,Female,51,22388,10353803,Card
14503,219790,14986,Male,31,8145,10412825,Cash
14504,219793,14987,Male,54,28576,10340307,Card
14505,219798,14988,Female,35,22081,10193491,Card
14506,219803,14989,Female,37,14462,10147776,Card
14507,219805,14990,Female,38,29947,10345161,Card
14508,219811,14991,Female,27,4457,10008834,Cash
14509,219815,14992,Female,18,14090,10034378,Card
14510,219820,14993,Female,64,22664,10298099,Cash
14511,219824,14994,Male,24,21003,10267144,Card
14512,219825,14995,Male,41,19873,10005882,Cash
14513,219826,14996,Female,37,2283,10341191,Cash
14514,219829,14997,Female,40,3583,10138344,Cash
14515,219833,14998,Female,20,24610,10335525,Cash
14516,219836,14999,Male,24,11206,10350109,Card
14517,219841,15000,Female,48,24029,10219169,Card
14518,219843,15001,Male,42,10273,10439390,Card
14519,219845,15002,Female,42,15073,10127194,Cash
14520,219846,15003,Male,57,3195,10265124,Card
14521,219847,15004,Male,31,22520,10044314,Card
14522,219848,15005,Male,20,12604,10387302,Cash
14523,219849,15006,Female,28,24917,10418853,Card
14524,219851,15008,Male,38,4786,10295794,Cash
14525,219852,15009,Male,51,20615,10214186,Cash
14526,219855,15010,Female,22,21528,10077741,Cash
14527,219857,15011,Female,28,23160,10090642,Card
14528,219858,15012,Male,33,22668,10352380,Card
14529,219859,15013,Female,39,32118,10084149,Card
14530,219862,15015,Male,21,4007,10061915,Card
14531,219863,15016,Female,28,15873,10406644,Card
14532,219865,15018,Female,42,21752,10190684,Card
14533,219866,15021,Female,30,5445,10184198,Card
14534,219867,15022,Male,39,4495,10269152,Card
14535,219868,15023,Female,38,6680,10269161,Cash
14536,219869,15024,Female,61,8784,10362007,Card
14537,219870,15025,Male,35,2824,10066190,Card
14538,219871,15026,Male,18,12573,10368093,Cash
14539,219872,15027,Female,55,26386,10319366,Cash
14540,219873,15028,Female,23,24492,10330417,Cash
14541,219874,15029,Male,25,17622,10283293,Cash
14542,219875,15031,Male,38,12317,10429145,Cash
14543,219877,15032,Male,29,5834,10184199,Card
14544,219878,15033,Female,34,10625,10147543,Card
14545,219880,15034,Female,39,12995,10224701,Card
14546,219881,15036,Female,18,21502,10064579,Card
14547,219882,15038,Female,50,21938,10321456,Cash
14548,219883,15042,Female,53,24144,10072760,Cash
14549,219884,15043,Male,32,9925,10437156,Cash
14550,219887,15044,Female,39,10020,10390985,Card
14551,219888,15045,Female,39,22777,10188060,Cash
